"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Comoros","COM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","-20863530.0505058","-32672239.996395","-28377667.6298346","-28543851.0482829","-60608354.3079585","-44206110.768717","-43684291.9499874","-59913351.1051348","-48256530.9739674","-39663880.9774122","-54355634.8880749","-50259386.4426194","-63221232.2281689","-46765050.0863165","-50912728.2145997","-57525289.057448","","","","","","","","-41278564.5408507","-62674536.3368601","-81311180.6981225","-95627902.3960411","-120023783.344642","-181929578.438453","-176595973.001474","-184071755.578522","-207608723.958393","-232098068.885715","","-210143739.659481","-170288038.950903","-159896893.292165","-177103897.174892","-206259705.53941","-211050208.674362","-274917250.13552","",
"Cabo Verde","CPV","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","-46536366.0829111","-55612909.5879837","-64408409.6937036","-68241585.2362666","-79421428.7686417","-77900846.295827","-80007439.8716623","-62258832.5392584","-64398042.8893374","-66453372.4846346","-66317321.9563243","-78070975.1274846","-88449596.4143772","-92109341.5328377","-101217878.39888","-143144015.456788","-132201290.97439","-168612522.769134","-210650459.750174","-176152459.656849","-152460916.538475","-190267155.927265","-225514827.123698","-185971949.690271","-183700150.407371","-225337898.499604","-294289161.487196","-346009421.351242","-288058799.883277","-331430079.269323","-467154712.441621","-472199598.608701","-510976329.132784","-483882198.337561","-591799700.548746","-426947602.747579","-317313920.34435","-341047694.012877","-245640996.003995","-285060858.95884","-384091287.115746","-373579365.626203","-282061693.425545","-589204054.757412","-647413571.523749",
"Costa Rica","CRI","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","-166400000","-272300000","-427100000","-466300000","-134200000","66000000","-20000000","15800000","-68900000","39000000","-192500000","-91300000","-236700000","-383200000","-42900000","-341100000","-537900000","-270900000","-266542000","-228910000","-357416000","-165450000","1051211410.40579","-45669711.1658862","78881229.5104182","-267865429.090368","-283537864.928698","-77105144.6754189","-360655999.127378","-611014762.399058","-1271487792.72421","-2407550798.86127","95700175.1661456","-415750007.24152","-1194544783.87744","-1363669066.71151","-995209335.840897","-789427970.823827","1558623.96426821","683777504.543907","393328336.587059","919006891.779238","2423737659.02612","2223703752.54638","1492123571.68248",
"Caribbean small states","CSS","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-820709497.206704","-784460335.195531","-629603351.955307","-417692737.430168","-475363128.49162","-525916201.117318","-666661827.608939","-810450712.134078","-555852156.089386","-696841303.290503","",
"Cayman Islands","CYM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1694398758.33589","1581276302.5228","1441225889.46953","1462423660.19492","1144447033.54149","",
"Cyprus","CYP","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-79416180.5780396","-183523744.325985","-255413081.846285","-310627467.982061","-337344373.327294","-238236051.471281","-253478281.710676","-258430428.202683","-250685833.913028","-210267754.44527","-61566005.6577036","-52172476.1088341","-158369982.137838","-310538338.89956","-223105175.061339","-473700472.73154","-677791035.93364","63328654.6078634","49167904.3298233","-20556112.8464286","-280713793.630327","-167835079.899227","-328585542.07522","78092228.9483655","-122909510.72455","148135202.964246","-94931199.0334425","-47748320.9704657","-457770881.206203","-451175390.095702","-720537522.136136","-1434698978.78027","-3571989064.69377","-1370399090.75795","-2161455864.57567","-1041729413.66365","-500832565.829754","369420835.848594","209329377.973418","522735394.346741","368799166.89802","-92853736.637579","365572870.587236","47039316.3750305","-617721076.002953","270519963.31609",
"Czechia","CZE","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495633190.35003","-925738683.973266","-1841750039.90937","-3789213044.96523","-3195715989.12638","-731364635.750385","-703620723.154521","-1691999204.90401","-1553701214.44501","-1596691455.74106","-2049320859.65495","528273873.404062","2898065160.61661","3790265561.32895","4052160271.13877","5219998906.55751","7700186522.30561","6192291073.38076","8894622490.64577","10309254507.9341","12123723407.1037","13436484695.2163","11152289235.3342","14970590108.5915","16255121231.8798","14918713753.5209","15115744347.005","16708562582.7324","8541590165.44743",
"Germany","DEU","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","3129299820.17464","4172810494.7489","9331485330.3669","15082233732.9296","9359034255.29826","11062760596.3336","13174230767.3247","17352509883.5215","5748981127.87806","-4881469153.69687","5179368707.52931","15445842102.251","11341396741.206","14987906583.3004","22907977431.9859","46143914622.1262","55189849333.2105","60093039856.0268","59544876562.6478","45835582096.6926","-8669983766.0511","-10728595287.0823","1055981024.52644","3344569716.49617","10536526921.2969","17771988928.428","23724027126.5293","27613383077.26","12122420801.9048","3860821676.77734","31688742577.8587","88407039414.2471","94700843752.4083","146173333719.878","148768921205.087","162485018347.215","232132346346.872","229505023350.861","172768389044.029","180221496028.283","184738770104.342","216988154466.291","218578561587.679","257742336752.941","255037515083.687","256401984889.053","260592215116.192","244737208822.125","221128106208.604","221117440093.188","228905478486.436",
"Djibouti","DJI","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-105519325.234497","-124875507.115085","-94254477.5237592","-69333393.352502","-60088565.7856978","-58625598.5505371","-57837846.9623736","-66891363.4291952","-59182651.4593098","-84480731.0334738","-48519871.0338114","-30609775.9972091","-52239183.8893547","-87862436.0655184","-73238390.5109694","-118359676.121561","-274435772.924978","-337939804.52507","-178892758.874866","-72158045.4757738","-254719476.032658","-267002774.01095","-713348705.461296","444525061.908669","544986898.578777","-144419978.820093","-159431265.15382","374115601.227334","386005311.696424","270104485.554295","",
"Dominica","DMA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","-5499736.26485803","-7200000","-10300000","-21000000","-39000000","-28700000","-18400000","-13700000","-22800000","-25200000","-7155555.55555556","-11207407.4074074","-20959259.2592593","-49007407.4074074","-44500000","-33855555.5555556","-27329629.6296296","-20522222.2222222","-22203703.7037037","-34807407.4074074","-42525925.9259259","-35696296.2962963","-20577777.7777778","-23788888.8888889","-38566666.6666667","-44500370.3703704","-33066907.4074074","-38925815.1851852","-43633295.9259259","-66767578.5185185","-54421862.962963","-88487512.2222222","-130588408.888889","-116516722.962963","-90454090","-73851327.037037","-90658433.7037037","-79421397.037037","-58317322.6231874","-58268065.9696007","-59773599.7860237","-102389286.718186","-263626457.618541","-203365880.196626","-183904927.847196","-196838227.761124",
"Denmark","DNK","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","-240130247.059138","-1771039460.33194","-1559010104.54573","-1166519466.23918","-2018692313.16829","-734270148.67532","262063933.842196","78092703.9547901","881699066.927032","552821842.623672","-71194452.6634398","-743292495.608311","1341713162.57412","3078062108.64256","3356304753.7047","7486783173.7079","8591998596.69514","10404886684.9608","9815989882.35235","9035441696.77826","7794535103.80857","9263490304.50528","5685483097.60229","3318961697.94209","8238249083.86981","9299701472.77133","10431353547.0124","10023718626.9929","13115565022.0942","12429897919.8375","14563595605.5605","11599960268.8373","9400458991.67585","12524865839.4842","14600232075.3284","22342619655.8766","22002867552.7057","19639455570.642","22713794805.2312","24528292516.4969","20566339099.6327","20923143432.8674","23878561341.7456","21805891517.9494","25663141399.6694","22860980695.8836","26677997969.8334",
"Dominican Republic","DOM","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","-66200000","-69700000","-107200000","-118000000","-30700000","-50300000","-186200000","1000000","-145800000","-169800000","-326000000","-349400000","-647400000","-305800000","-392800000","-335800000","-187000000","-237600000","-219800000","-388600000","-101900000","-463000000","-401500000","-351100000","-818300000","-729900000","-583900000","-406000000","-655600000","-719700000","-1434800000","-1302100000","-1887500000","-1676600000","-1915400000","93400000","338600000","-1267900000","-2578510000","-3384300000","-6283600000","-3821000000","-5526900000","-6016300000","-5536300000","-3743200000","-3290300000","-3096900000","-2619400000","-2049900000","-4062700000","-4016800000","-5412500000","-8032300000",
"Algeria","DZA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","-1435820349.97679","-2589071838.06679","-246803577.980623","1816831490.13455","1781126363.37676","1477290255.70084","1468635148.98694","1572829658.7464","2180476550.37989","-1300848163.49388","1522761521.66181","68472692.6393261","424784809.211557","3355174104.4059","4698239987.00798","","","","","","","","","","","","","","24200999999.9989","31947000000.0015","30125606755.2431","32476308401.8163","-909806577.249865","9943077524.89361","17000013500.8074","12805677994.9307","2923291764.88608","-7677836862.53171","-25384908362.1845","-27449490180.5443","-22402635934.4411","-15701394555.1328","-15707643325.1665","-17492589918.8135","",
"East Asia & Pacific (excluding high income)","EAP","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
